id,hotel_name,user,city,date,contrib,help_votes,question
1243,Wynn Las Vegas,pittsburghmarc,"Pittsburgh, Pennsylvania",Jun 2021,26,3,What kind of music is played at the European pool? Are chaise lounge chairs complimentary?
1244,Wynn Las Vegas,Netanel L,,Jun 2021,1,,"what brand toiletries and bath amenities does the ""Wynn"" provide?"
1245,Wynn Las Vegas,Carrie A,"Southampton, United Kingdom",May 2021,34,30,"Hi there, do you have to be a hotel guest to play golf? If not does anyone know a price to play? Thanks :)"
1246,Wynn Las Vegas,Anais S,,May 2021,,,Los residentes locales podemos pasar un dia en la piscina en familia?tiene precio de entrada?
1247,Wynn Las Vegas,Akil C,,May 2021,,,Is this a good resort to go with my 5 year old kid?
1248,Wynn Las Vegas,Susie C,"Mason, Michigan",Apr 2021,,,Is the encore Wynn the the Wynn hotel affiliated with each other what are the difference
1249,Wynn Las Vegas,rboyles0000,"Oklahoma City, Oklahoma",Apr 2021,9,3,"What is it like playing Craps or Blackjack, drinking with masks? We are considering our first trip to Vegas in over a year, and have both been vacinated, but curious wha tthe table situation is at the Wynn, Encore and similar casinos. Are they militant about everyone wearing masks? I heard that there were plexiglass partitions put up on tables so you could have your mask off the whole time if drinking, but how widespread is that, and is that even possible on a craps table?"
1250,Wynn Las Vegas,hcallais,"Slidell, Louisiana",Apr 2021,49,44,How is the pool at Wynn? Is it worth it to get daybed or cabana? What’s the price range for daybed or cabanas?
1251,Wynn Las Vegas,VTexas,"Austin, Texas",Apr 2021,32,10,"Questions for anyone that has stayed in the Wynn Tower King Suite - 2021 1. Can you tell me roughly the length of the bathtub? 2. Where is the complimentary coffee and tea served in the morning, and what time is it set up?"
1252,Wynn Las Vegas,Dre,"Colorado Springs, Colorado",Mar 2021,,,Does this hotel allow smoking!?
1253,Wynn Las Vegas,Kel M,,Mar 2021,,,Any hard seltzer’s available at Wynn pool? Or from a store at the Wynn I could bring to the pool? I don’t mind buying at Wynn just hoping I can find them there.
1254,Wynn Las Vegas,Alexandra K,"Minneapolis, Minnesota",Mar 2021,,,Do you have to wear a mask while sitting at your chair by the pool if you are 6ft away from people?
1255,Wynn Las Vegas,Safari34967185173,"Pittsburgh, Pennsylvania",Mar 2021,,,"Good morning Does the wynn has smoking floor are rooms available, smh i am not a robot lol"
1256,Wynn Las Vegas,Charisse r,,Mar 2021,7,1,Do you have smoking rooms
1257,Wynn Las Vegas,TonyandLola,"Waupun, Wisconsin",Jan 2021,36,20,"Is it worth the upgrade from a King Resort Panoramic to a King Tower room? What are the advantages? Separate check in but what else to justify the additional $1,000?"
1258,Wynn Las Vegas,Tyler L,,Jan 2021,4,,What’s the resorts signature restaurant?
1259,Wynn Las Vegas,stlm,Arizona,Nov 2020,288,39,Is valet parking working at this time if a guest of the hotel?
1260,Wynn Las Vegas,Tyler L,,Nov 2020,4,,When will the buffet reopen?
1261,Wynn Las Vegas,Sarah A,"Orlando, Florida",Oct 2020,22,9,Is the buffet open now?
1262,Wynn Las Vegas,Tyler L,,Sep 2020,4,,Does this resort have self parking?
1263,Wynn Las Vegas,DomG83,"Bognor Regis, United Kingdom",Sep 2020,304,28,"Hi all, just wondering if you can sign guests in to use the pool if they are staying at another hotel? If so, do they have to pay? Not staying until July 2021 so hoping COVID-19 restrictions may not be in force! Thanks in advance"
1264,Wynn Las Vegas,Rick U,"Seaside, California",Aug 2020,46,17,Is there a Spa at the Wynn?
1265,Wynn Las Vegas,LWandDW,"Evansville, Indiana",Aug 2020,90,72,Does Wynn enforce a total non-smoking casino policy during Covid to keep patrons safe and fully masked at all times?
1266,Wynn Las Vegas,Jesus V,"Bishop, California",May 2020,11,23,hi my parents and I are going to this hotel for new years but are the pools heated and are they open for new years
1267,Wynn Las Vegas,Maureen P,"Glasgow, United Kingdom",Apr 2020,,,Looking at the tower suites ! Can you say how far from the pool these rooms are and are they quiet rooms
1268,Wynn Las Vegas,Maureen P,"Glasgow, United Kingdom",Apr 2020,,,Can you get a fridge in the room
1269,Wynn Las Vegas,Maureen P,"Glasgow, United Kingdom",Apr 2020,,,What floor is the pool on in the tower suites
1270,Wynn Las Vegas,Janet R,"Vancouver, Canada",Mar 2020,34,16,Is your pool heated? And is it indoors or out?
1271,Wynn Las Vegas,Cruiser27125,,Feb 2020,,,European pool days and hors open?
1272,Wynn Las Vegas,slk44,New York,Feb 2020,23,6,Are there balcony rooms
1273,Wynn Las Vegas,slk44,New York,Feb 2020,23,6,Balcony rooms or smoking areas
1274,Wynn Las Vegas,Lindzandbailey,"Vancouver, Canada",Jan 2020,57,19,Do the televisions in the Wynn side rooms swivel so that you watch them while laying in bed?
1275,Wynn Las Vegas,LoveAustralia&USA,,Dec 2019,28,2,Do you have guns and how are guns stored at your hotel?
1276,Wynn Las Vegas,Journey60637612373,,Dec 2019,,,How often are there Break-ins of guest rooms?
1277,Wynn Las Vegas,Eileen D,"Las Vegas, Nevada",Dec 2019,63,62,Concert clear bag policy
1278,Wynn Las Vegas,Jack Li,"Berkeley, California",Dec 2019,,,Can u show me when is show time
1279,Wynn Las Vegas,Meander588504,,Dec 2019,72,39,Is the pool heated?
1280,Wynn Las Vegas,김지원,"Priora, Italy",Nov 2019,,,I saw a notice that the pool is closed due to the preventive maintenance from Nov 5 to April 30. Is that notice true?
1281,Wynn Las Vegas,angelina1813,"Honolulu, Hawaii",Nov 2019,6152,296,"Spa... as a guest can we use the spa free of charges ? If I have comped everything can I also use the spa free of charge ? If not , what is the fee ? And are swim suits appropriate ? Thanks"
1282,Wynn Las Vegas,Manystarrs,"Fredericksburg, Texas",Oct 2019,13,,What Spa services are available?
1283,Wynn Las Vegas,Cuts,"London, United Kingdom",Oct 2019,41,49,"Hi Wynn dudes, Does the nightclub noise still keep you up until 5am? Thanks."
1284,Wynn Las Vegas,Chaka D,"Laurel, Maryland",Oct 2019,296,33,Is the pool open in Feb? Is it a adult only pool?
1285,Wynn Las Vegas,Kevin B,"Warrington, United Kingdom",Oct 2019,5,5,Seen the pictures of the rooms which do look nice. How far does the tv come out from the wall to watch in bed and are the HDMI ports accessible?
1286,Wynn Las Vegas,CanadianTraveller83,"Guelph, Canada",Oct 2019,30,11,I arrive to Vegas at 10am and am wondering if they allow you to use the pool before your room is ready? Only there for 1 night so hoping to get some use on first day rather than before check-out.
1287,Wynn Las Vegas,JoyNCH,"Clovis, California",Sep 2019,301,104,"Can the Lake of Dreams show be viewed without having a room reservation, or a table at one of the restaurants that you can view the show from? We will be in Vegas visiting with our young daughter, but don’t want to sit in a bar or restaurant."
1288,Wynn Las Vegas,Madevilz,"Montreal, Canada",Sep 2019,114,,My flight lands at 9pm and won't be checking in at the hotel before 10pm. Do I need to inform the hotel that I am checking in late?
1289,Wynn Las Vegas,MalibuWakesetter07,"Gilroy, California",Sep 2019,6,,Hi! Read somewhere that the gym facility is closed due to remodeling. If this is true . When will it re open? Thanks
1290,Wynn Las Vegas,MalibuWakesetter07,"Gilroy, California",Sep 2019,6,,Hi! Read somewhere that the gym facility is closed due to remodeling. If this is true . When will it re open? Thanks
1291,Wynn Las Vegas,LWandDW,"Evansville, Indiana",Sep 2019,90,72,Last time at Wynn had club noise rattling windows. Room tips for avoiding club or pool party noise?
1292,Wynn Las Vegas,Nwronsky,"Bradenton, Florida",Sep 2019,10,,Is Wynn part of any frequent traveler program?
1293,Wynn Las Vegas,www.DinedThereSippedThat.com,"Montreal, Canada",Sep 2019,1542,616,"Hey everyone, I will be staying in the Encore Resort King room. I was told by reservation specialist over the phone that there is an Amazon Echo/Alexa in the room. Does anyone know if the echo/Alexa has an AUX outlet for me to play music through? Or has anyone stayed in that room type recently and can let me know if there's any other way to play music through AUX or bluetooth? Maybe through the TV? Thanks!"
1294,Wynn Las Vegas,VickyL,"London, United Kingdom",Aug 2019,,,Hi we are going to the Wynn next week. 3 told us in a Deluxe resort king room but have a free room upgrade with our package. What room are we likely to be offered and should I request our upgrade by email in advance or wait till check in? Thank you in advance?
1295,Wynn Las Vegas,gigmickey,ireland,Aug 2019,1852,47,"How are the toiletries in the Wynn , especially shampoo and conditioner, wondering whether to pack my own or not. Thankyou"
1296,Wynn Las Vegas,Lionel F,,Aug 2019,,,"Does anyone possibly know how late the Wynn pool(s) are open and which are open the latest? Thanks for the help, looking forward to my upcoming trip!"
1297,Wynn Las Vegas,Charlotte2219,,Jul 2019,,,"I am visiting Las Vegas from the uk and looking to change my money once I am out there, does anybody know what the exchange rate currently is from GBP to Dollars? TIA"
1298,Wynn Las Vegas,SamIamAtlanta,"Atlanta, Georgia",Jul 2019,89,22,Are the pools open late November/early December?
1299,Wynn Las Vegas,Jonj30647,"El Cajon, California",Jul 2019,,,Iv Been to wynn before it beautiful. Dont remember how kid friendly it was. Any opinions?
1300,Wynn Las Vegas,Explorer42907587078,,Jul 2019,,,Hi I have booked a resort room in september for 4 nights but would like to upgrade to a tower room or a panoramic view room on arrival can anyone let me now an avreage cost to upgrade to one of theses rooms Thanks
1301,Wynn Las Vegas,DetroitMichigan4,"Commerce Township, Michigan",Jul 2019,31,65,Is there a complementary refrigerator in the room?
1302,Wynn Las Vegas,VacationLoverFoo,"Los Angeles, California",Jun 2019,33,4,Does this resort have a breakfast buffet?
1303,Wynn Las Vegas,VacationLoverFoo,"Los Angeles, California",Jun 2019,33,4,Is this a hotel or resort?
1304,Wynn Las Vegas,Navigate65898370656,,Jun 2019,,,Hi! I'm going to see Robbie Williams at the Wynn in July (in Vegas) Is there a dress code? Thanks!
1305,Wynn Las Vegas,moresy,"Wheatley, United Kingdom",Jun 2019,2,3,Is there tea making facilities in rooms?
1306,Wynn Las Vegas,Reviewer1Y,"Yountville, California",Jun 2019,2,5,"With the spa undergoing construction for a couple of months, what spa services will be available? Will the steam room?"
1307,Wynn Las Vegas,Reviewer1Y,"Yountville, California",Jun 2019,2,5,I heard the spa was closed for two months. Can anyone confirm?
1308,Wynn Las Vegas,Freddy141,,Jun 2019,,,How do you get the resort fee waived?
1309,Wynn Las Vegas,Flymachine F,"las vegas, United States",May 2019,5,9,Do you guys offer smoking rooms?
1310,Wynn Las Vegas,Jillian L,,May 2019,,,Has anyone ever used the phone number and passcode from the emails to book your room? Was it a good deal? Thanks!
1311,Wynn Las Vegas,Kikikimmy,Canada,May 2019,65,47,I am taking by daughter to the Wynn for her 21st nBirthday gift. She has never been to LV and I have never stayed at the Wynn. Do you have to buy passes to the pools and clubs here? Any suggestions on must do’s on this property to make it fun?
1312,Wynn Las Vegas,Chris T,"Poole, United Kingdom",May 2019,12,6,What toiletries are provided by the hotel
1313,Wynn Las Vegas,agent86SanJose,"San Jose, California",May 2019,57,19,Does TMobile data work well inside Wynn resort rooms?
1314,Wynn Las Vegas,Harley36,"St. Albert, Canada",May 2019,1,1,Good day. We would want a nice view of the strip from our room. Would appreciate any suggestions as to what room/floor we should request. Thanks.
1315,Wynn Las Vegas,mike0mearapensac0la,"Las Vegas, Nevada",May 2019,19,5,Just curious how far of a walk is it from the elevators to the pool. I'm staying in a basic King Resort room. Will I have to walk through the casino or are the pools on another level? Thanks
1316,Wynn Las Vegas,steepell,"Kingston, Canada",Apr 2019,12,2,"I downloaded the Wynn online slots, it’s a great game. It’s awesome to obtain a free room and without resort fee using gems collected. My question is; I am from Canada , is there any restriction when booking a room using gems being a non-us resident ?"
1317,Wynn Las Vegas,Freedom19023871670,,Apr 2019,,,We are getting ready to book our next trip to Vegas for this summer. We usually stay at the Palazzo but wanted to try something new. We are considering the Wynn. I have read that the pool gets covered by the shadow of the hotel and the Palazzo hotel shadow by early/mid afternoon. Is that true?
1318,Wynn Las Vegas,Sonali B,,Feb 2019,55,1,Do Wynn Las Vegas hotel accept Visa debit card payments?
1319,Wynn Las Vegas,diazzorro,"Portsmouth, United Kingdom",Feb 2019,11,12,"Hi I am staying for a week in June this year. I have read they are developing the land behind the Wynn to create a tropical park. Is this having an impact on the quality on your stay? For example, noise? Thanks."
1320,Wynn Las Vegas,justincQ1797VS,Shelby Township,Feb 2019,12,14,Will outdoor pools at Wynn be open March 14th weekend?
1321,Wynn Las Vegas,justincQ1797VS,Shelby Township,Feb 2019,12,14,Will outdoor pools be open March 14-17???
1322,Wynn Las Vegas,Litig8or2014,"East Hills, New York",Feb 2019,839,168,Are room upgrades?
1323,Wynn Las Vegas,jcsquared2,"Louisville, Kentucky",Feb 2019,138,75,Does the Wynn offer online/mobile check in?
1324,Wynn Las Vegas,Danielle S,,Feb 2019,2,,"Hello, Does the Wynn have its own golf course, if so does anyone know the price TIA"
1325,Wynn Las Vegas,4Martinez,"Diamond Bar, California",Jan 2019,78,52,Does it have a lazy river?
1326,Wynn Las Vegas,lynno1981,"Blyth, United Kingdom",Jan 2019,15,25,Hello we are attending the Robbie Williams concert in March - is there a dress code? thanks Lynn
1327,Wynn Las Vegas,Sylviaqueenie,,Jan 2019,78,32,"Hi there, your beds are so comfortable , can you please let me know the make and model of your mattresses and pillows so I can purchase for my home? Thank you"
1328,Wynn Las Vegas,KityBunn,"Westminster, Colorado",Jan 2019,18,2,I would like to know how to get from the airport to the hotel? Is there a shuttle bus at the airport or do I need to get a Blue Shuttle or similar?
1329,Wynn Las Vegas,Kimberly B,"Smithville, New Jersey",Dec 2018,651,135,"I've seen some reviewers mention a package where they got room, show tickets, and buffet entry for a good price but can't seem to find anything like that on Wynn's website. Does anyone have any info that can help me out? We are going in May 2019 and staying in LV for 3 nights."
1330,Wynn Las Vegas,Flyer14462081363,,Dec 2018,,,Do you happen to remember which location you stayed in tower or regular resort area?
1331,Wynn Las Vegas,angelina1813,"Honolulu, Hawaii",Dec 2018,6152,296,Are there free daily water bottles for deluxe rooms ? Last time I states at the double beds tower suite which came with daily 2 bottles of water. I cant remember if they offer free bottles if water un the deluxe suites on the regular side ? Ty
1332,Wynn Las Vegas,Sarahcooper5,"Norwich, United Kingdom",Nov 2018,30,8,Is the pool open all year round. We are going in March. And is it heated?
1333,Wynn Las Vegas,Michelle B,"Great Yarmouth, United Kingdom",Nov 2018,47,8,Are hairdryers standard in the rooms? Is there a fridge?
