hotel_name,location,wrote,rating,title,comment
The Grand Hotel,"Las Condes, Chile",February 2019,5,"Hermoso lugar, cómodo, completo y con excelente ubicación","El desayuno súper completo y rico. El chivito increíble Las comidas y limonadas deliciosas Pileta climatizada muy agradable Sala de juegos para niños, muy divertida y las chicas muy amorosas Cine con pochoclo, excelente idea"
The Grand Hotel,"Las Condes, Chile",February 2019,5,Excelente hotel,"Es un excelente hotel para pasar unas vacaciones increíbles, la atención personalizada te hace sentir extremadamente bien atendido. Las habitaciones amplías limpias y la cama y almohadas son un placer. Sin duda volveremos!!!"
The Grand Hotel,"Las Condes, Chile",February 2019,5,Excelente hotel,"Tuvimos la suerte de ir de vacaciones al hotel y realmente nos impactó el lujo y la limpieza que tenía en todo el hotel.Cenamos en el restaurante y fuimos atendidos por Jonathan quien nos supo orientar en todos los pasos de la cena ,comenzamos con una entrada de mollejas y luego seguimos con entraña y un ojo bife con hueso y fue acompañado con un Garzón rosado de excelente final en boca luego de la tremenda cena pedimos hablar con el Chef GUIDO OJEDA quien se acercó a nuestra mesa a explicarnos cómo son los pasos que siguió para agasajarnos con tremenda cena.sinceramente da gusto charlar con Guido ya que tiene una tremenda experiencia en la cocina y eso se vio reflejado en los platos recomiendo todo de este hotel"
The Grand Hotel,"Buenos Aires, Argentina",February 2019,5,una estadia super positiva y relajada totalmente.,"tal vez seria bueno dar algún tipo de membresia a huespedes con atenciones en las consumiciones del parador de la playa.. se pueden desarrollar algunas actividades como ser musica en vivo , talleres culturales de vez en cuando , etc.."
The Grand Hotel,"Buenos Aires, Argentina",February 2019,5,EXTRAORDINARIO HOTEL EN LA MEJOR UBICACIÓN DE PDE,"Todo, absolutamente, todo es excelente. La ubicación, la limpieza, el trato del personal, lo lindo estéticamente, la comodidad de las camas, la excelente playa cruzando la calle con muy buen servicio. El desayuno. Todo es excelente."
The Grand Hotel,"Buenos Aires, Argentina",February 2019,5,Altamente recomendable la atención y servicios,"La ubicación, habitación, desayuno, servicios dentro del hotel y en el balneario y la gentileza de su personal son características dignas a destacar. Muy buena relación precio-calidad. Fuimos recomendados por amigos."
The Grand Hotel,"Buenos Aires, Argentina",February 2019,5,Excelente.,Muy Buena habitation y gran vista al mar. Excelente servicio por parte de todo el personal. Muy buen servicio de playa y excelente gastronomia en el parador Este año. Realmente recomendable para todo tipo de viajes.
The Grand Hotel,"Buenos Aires, Argentina",September 2018,5,Excelente como siempre!!,"He estado en este hotel desde el año de su apertura y nunca defrauda, excelente en todos sentidos, desde la arquitectura del edificio, los servicios(bicicletas gratuitas, piscina, gimnasio, etc), el personal súper profesional,el desayuno muy bueno, la limpieza. Sin dudas volveré. Un dato para los viajeros es visitarlo en invierno ya que en verano sus tarifas son súper elevadas."
The Grand Hotel,"Buenos Aires, Argentina",February 2019,5,Muy BUENO,"Para recomendar. Todas las habitaciones con linda vista, muy bien ubicado. Realmente un hotel de mas de 5 estrellas. Con muchas actividades de. gym, yoga, bicicletas. Con un desayuno irresistible. Resultado final EXCELENTE."
The Grand Hotel,"Buenos Aires, Argentina",January 2019,5,EXCELENTE,"Muy contentos .- Excelente y calida atencion.- Todos las personas y servicios a disposicion del huesped.- Habitaciones luminosas, comodas y confortables.- Rapida y eficaz atencion ante cualquier inconveniente"
The Grand Hotel,"Buenos Aires, Argentina",January 2019,5,muy conformes,"hotel con instalaciones modernas agradable, tranquilo ,familiar y con muy buen servicio ,personal muy amable, ubicacion excelente frente a la playa, la piscina exterior e interior muy adecuada y bien mantenida,el restaurant excelente"
The Grand Hotel,"Buenos Aires, Argentina",February 2019,5,Excelente Hotel,"me encanto el Hotel, muy bien ubicado, moderno, con un perfume en todo el lugar excelente. La atencion muy buena, con una comida de su Chef Guido exquicita. Tiene un desayuno muy completo y variado. La atencion de su personal muy calificado....me encanta estar en @thegrandhotel....Felicitaciones."
The Grand Hotel,"Buenos Aires, Argentina",January 2019,5,ATENCION AL PASAJERO,"Realmente considero que la atencion para con el pasajero de vuestro Hotel es unica ,hemos parado en infinidad de hoteles cinco estrellas y creo que el Hotel es uno de los pocos que nos ha hecho una estadia tan personalizada, realmente maravilloso"
The Grand Hotel,"Punta del Este, Uruguay",January 2019,5,El valor de las sonrisas,No es ni uno ni dos hoteles que he visitado y de nada valen las estructuras si el personal no lo sostiene. Te puedo decir que no le encontre fallas y que vengas. Que te vas a relajar que fue lo que en lo personal vine a buscar y que de mis caminatas en la brava y mis cafes en el parador en temporada no me olvido mas. Siempre me devolvieron la sonrisa y eso lo valoro muchisimo. Gracias!
The Grand Hotel,"Punta del Este, Uruguay",January 2019,4,Excelente!,"Agradable y confortable estadía, sus instalaciones como la atención del personal han logrado que en mis días allí haya establecido una rutina que me renovó las energías. Recomendable para descansar en familia."
The Grand Hotel,"Punta del Este, Uruguay",January 2019,4,Es un gran hotel,"A mi criterio de los mejores hoteles de Punta del Este. Deberán aggionarse anualmente para que el hotel no les quede viejo. Las habitaciones son buenas aunque a veces en los baños hay olor a baño. En todo lo demás, recomendable.-"
The Grand Hotel,"Punta del Este, Uruguay",October 2018,5,Hermosa estructura,"Este hotel es fantástico, si diseño está basado en un lujoso barco, es muy lindo y el ambiente es muy cálida, además todas sus vistas son al mar, así que es fenomenal, sus precios tampoco soniy elevados."
The Grand Hotel,"Punta del Este, Uruguay",December 2018,5,todo muy bien algunos detalles a mejorar,el hotel excelente en cuanto a su atencion personal servicio habitaciones deberian en el desayuno ser mas ordenados en cuanto al servicio de cafes tes .evitar en el parador de playa que se juegue a la pelota encima de otros clientes y sombrillas el resto todo perfecto
The Grand Hotel,"Punta del Este, Uruguay",December 2018,5,Hermoso hotel con excelente servicio,"Me he hospedado ya en varias ocasiones y siempre es un placer reincidir. La ubicación del hotel es inmejorable, las habitaciones con vista al mar, un privilegio imposible de perderse. El personal es sumamente amable y profesional. El desayuno completísimo y de excelente calidad, con opciones para todos los gustos y con camareros siempre atentos para satisfacer los requerimientos de los comensales. Los amenities son excelentes y el servicio de playa con su parador justo frente al hotel brinda la posibilidad de disfrutar de la playa con total comodidad. La línea de tocador italiana que se ofrece en la habitación es un lujo. Imperdible hospedarse en The Grand! Para volver una y mil veces! Gracias a todo el personal por hacer inolvidables cada una de mis estadías!!"
The Grand Hotel,"Punta del Este, Uruguay",December 2018,5,Equilibrio entre negocios y placer,El tamaño del hotel (ni muy grande ni muy pequeño) fue el primer augurio que mi estadía sería muy grata. Esto permite que la atención del personal del hotel sea más cercana y cálida sin dejar de mencionar el profesionalismo de su gente y su calidad de servicio. El estilo del hotel muy contemporáneo y las instalaciones muy bien cuidadas
The Grand Hotel,"Punta del Este, Uruguay",December 2018,5,Fin de semana en Punta del Este (Encuesta de satisfacción sobre The Grand Hotel).-,"Dotar a las habitaciones de fichas múltiples de alimentación de energía para la recarga de elementos electrónicos (Vale aclarar que muy gentilmente personal de recepción nos proporcionó un par de adaptadores).En el baño , en mi opinión, faltaría como artefacto de loza un bidet y un extractor de aire que facilite la pronta eliminación de vapores.Es de destacar la excelente calidad de los servicios brindados y por la calidad de sus instalaciones de gran categoría.-"
The Grand Hotel,"Punta del Este, Uruguay",December 2018,5,Una experiencia fantástica.,"El hotel tiene un servicio de elevado nivel. El personal está atento a todos los detalles, por ejemplo al escuchar que no tenía yerba mate, me ofrecieron sin que pidiera. A otro pasajero le ofrecieron filtro para el sol, y así muchos detalles mas."
The Grand Hotel,"Punta del Este, Uruguay",December 2018,5,excelente servicio,"Muy buen hotel, excelente ubicación a metros de la playa y de su parador. Buen desayuno. Pileta exterior como interior de muy buenas dimensiones. Spa comodo. Estado del hotel impecable. Estacionamiento gratuito enfrente del hotel. Servicio de parking ."
The Grand Hotel,"Montevideo, Uruguay",December 2018,5,EXCELENTE ESTADÍA,"Impecable lugar en Punta del Este para descansar, ir a la playa, divertirte y pasarla re-bien.The Grand Hotel te espera para que lo pases genial. Tiene todo y disfrutarás mucho ...Su gente muy amable."
The Grand Hotel,"Montevideo, Uruguay",December 2018,5,Muy buen hotel,"Situación excelente, frente al mar, en Playa Brava. Cuenta con restaurante cafetería junto a la playa. Piscina exterior y cubierta, ambas buenas y bien cuidadas. Habitación muy confortable y amplia, con buenas vistas. Cama y baño fantásticos. Staff atento, eficaz y amable. Buen desayuno -- se hubiera agradecido un poco más de variedad en la fruta, o la posibilidad de huevos al gusto."
The Grand Hotel,"Montevideo, Uruguay",November 2018,1,"Lujo sin honestidad, no vale nada","My esposa e yo nos hospedamos en The Grand Hotel dia 26/11 y salimos dia 27 porque ibamos para Montevideo. Salimos a las 11 h de la mañana (pedimos un check out latter, pero no nos dieron porque la habitación ya iba ser ocupada por otros hospedes) y fuimos a visitar unos amigos en Manandiales antes de ir a Montevideo, nos quedamos hasta las 18h (del dia 27) en Punta del Leste y seguimos para Montevideo. en la noche de miércoles mi esposa sintió falta de su pulsera de oro. Buscamos en várias fotos donde fue el último lugar que ella usó la pulsera y entonces vimos que habia se olvidado en el hotel. Llamamos al hotel y despues de 5 minutos nos confirmaron por email que la pulsera estaba en el hotel. Bien, yo hice la eserva por booking.com, cuando hicimos check in, llenamos papeles"
The Grand Hotel,"Montevideo, Uruguay",November 2018,4,Excelente.,"Desde el personal a las instalaciones, todo fue muy bueno. Pudimos aprovechar la estadía incluso cuando el clima no fue el mejor. Excelente desayuno y atención. Definitivamente vale la pena. Lo único a considerar y mejorar es el estacionamiento sin techar y el precio."
The Grand Hotel,"Montevideo, Uruguay",March 2018,5,excelente y mas que excelente,"he ido varias veces y lo recomiendo a todo el mundo, el desayuno es algo espectacular, te cocinan lo que quieras, a parte de todo lo que hay disponible. no vi otro desayuno asi en ningun lugar. el spa de primera. piscina enrome con camastros super comodos, tanto adentro como afuera. el restoran sin palabras. no duden en ir, es como para ir a descansar y pasarse el dia entero adentro porque los servicios que brinda te invitan a eso."
The Grand Hotel,"Montevideo, Uruguay",December 2017,5,muy buena opción,"Instalaciones muy buenas, con solo unos tres años desde que comenzó a funcionar. Muy buenas habitaciones, bien decoradas. Excelente desayuno aunque sería todavía mejor con mayor variedad de panes y quesos. Muy buena atención, y con varios detalles que hacen todavía más grata la experiencia."
The Grand Hotel,"Montevideo, Uruguay",November 2018,5,Trabajan para perfeccionar la excelencia,"Si a un servicio espectacular le sumas un edificio impecable y confortable, cuidado, preservado en cada uno de los detalles, hacen que se logre la meta de que el huesped se sienta a gusto y disfrute a pleno la vivencia de The Grand."
