id,hotel_name,user,city,date,contrib,help_votes,question
2028,Kimpton Hotel Palomar South Beach,Dazedren,,Aug 2020,,,Do all rooms have a balcony ?
2029,Kimpton Hotel Palomar South Beach,Jae,"Chicago, Illinois",Jun 2020,,,"Hi, I’m an IHG member and trying to decide which Kimpton property to visit for my SOBE holiday. Do the hotel rooms/suites have dressers and a mini fridge? If so which room should I book? Kindly!"
2030,Kimpton Hotel Palomar South Beach,medeiros,"Toronto, Canada",Feb 2020,,,Is this hotel still under construction? Looking to book for March 2020 but don’t want to hear construction during my stay. Any insight would help. Thanks!
2031,Kimpton Hotel Palomar South Beach,PAULA,"Buenos Aires, Argentina",Mar 2022,115,19,Hola siguen ofreciendo las bicicletas gratis y el wine hour? saludos
2032,Kimpton Hotel Palomar South Beach,jorge p,,Oct 2021,,,"hola, llego mañana 08 de octubre tengo reserva por una semana, quiero saber si tienen servicio de recojo del aeropuerto"
2033,Nobu Miami,coliegirl1996,"Closter, New Jersey",Apr 2022,1,,What is the hotel's pet policy? Thanks!
2034,Nobu Miami,average joe,"Calvert City, Kentucky",Jun 2021,24,7,"This is so typical of greedy, corporate and soulless entities like the indistinguishable Nobu brand. I am interested in how you feel like you've earned the right to charge your customers on average $180 a night compared to the past few years. Reviews have been brutal on everything from terrible service to ""identical to Eden rock with cheap again design here and there. Charging rates this outrageous be demands a quality product How many AAA 5 diamond awards have you won? Any accolades? No, you're just gouging your customers. Shame on you. Stay ANYWHERE else."
2035,Nobu Miami,Jeremy,"Hoboken, New Jersey",May 2021,,,"Is it worth the extra money to stay at Nobu versus Eden Roc? It looks like they share pools, restaurants, etc?"
2036,Nobu Miami,Annevalentine J,,Apr 2021,1,,Do all the rooms include both bathtubs and showers ?
2037,Nobu Miami,justincQ1797VS,Shelby Township,Feb 2021,12,14,With the bay view rooms is there a door or window to open for the outside to get fresh air in??
2038,Nobu Miami,justincQ1797VS,Shelby Township,Feb 2021,12,14,How many pools are available at Nobu?
2039,Nobu Miami,OliviaTravelocity,"New York City, New York",Jun 2020,169,13,"Hi, what stores or other things around this hotel walkable about 15 min."
2040,Nobu Miami,BClaxer1990,"Moorestown, New Jersey",Feb 2020,2,5,Heading to NOBU Miami Beach hotel in March. What is the difference between NOBU and Eden Roc Hotels?
2041,Nobu Miami,Lem,"Greater London, United Kingdom",Jan 2020,17,7,"Staying here just for one night before and after a cruise. Wanted to know if we'll get a decent night's sleep as arriving quite late the first night! Would prefer no parties or music nearby. Also, are there restaurants within walking distance of the hotel?"
2042,Nobu Miami,Vanessa H,,Dec 2019,,,Hi does anyone know if the nobu pool is open? I heard it was under construction. Thanks!
2043,Nobu Miami,PB62757,"Raleigh, North Carolina",Nov 2019,77,81,Looking for a resort for 4 nights in Jan. Mid price. Pool. Swim up bar . Walkable to restaurants and bars. Ocean view. Is Nobu the place?
2044,Nobu Miami,Stephanie B,"Winter Springs, Florida",Nov 2019,,,Are the pools heated?
2045,Nobu Miami,PhoebeBarnardCastle,Barnard Castle,Nov 2019,31,24,Do rooms at this hotel have complementary room safes
2046,Nobu Miami,Moh83,"Piscataway, New Jersey",Jul 2019,1,1,"Hi, planning to visit mid July. I’ve read mixed reviews which are scaring me now. Are all the pools open? Is there any construction going on?"
2047,Nobu Miami,Moh83,"Piscataway, New Jersey",Jul 2019,1,1,Do the pools get super crowded that you cannot get a lounge chair? Also I saw a picture where it said that if you leave your beach chair for 30 mins they take your stuff and put it in the lost and found and clear your area? Is the pool staff helpful?
2048,Nobu Miami,sapphirehg45,New York,May 2019,113,18,Is the Nobu pool still really not open? I stayed there two years ago and it wasn’t open. What is going on with that?
2049,Nobu Miami,Vanessa H,,Feb 2019,,,Does anyone know when the pool renovation is supposed to be completed? I'm traveling there next month and don't know if I should change reservations to another hotel. Thanks!
2050,Nobu Miami,Vanessa H,,Feb 2019,,,Hi is the pool heated here? I read some comments that the pool water was cold. Thanks!
2051,Nobu Miami,teeberry29,"Seattle, Washington",Feb 2019,158,75,Do all the rooms have balconies?
2052,Nobu Miami,Pathfinder615257,,Jan 2019,,,When will the Nobu-only pool be open?
2053,Nobu Miami,Ivanatraveler.,"Düsseldorf, Germany",Jan 2019,176,116,Does the hotel offer free parking for their guests or you need to pay extra ?
2054,Nobu Miami,Linda S,,Nov 2018,,,I am curious about the pool at NOBU - I heard it was under construction. Any idea how much longer until it's complete? We arrive in late January for a weekend. Thank you!
2055,Nobu Miami,brittany,New Jersey,Sep 2018,46,6,I am currently booked at the Eden Roc in a few weeks..should I switch to Nobu? What is the difference?! Confused!!
2056,Nobu Miami,JFilardi,Texas,Aug 2018,97,44,Is European sunbathing allowed at the pool or beach?
2057,Nobu Miami,NickM723,London,Aug 2018,26,60,"I’m planning a trip next weekend to Miami does nobu have a private pool for nobu hotel only , also do the rooms have bath tubs or just stand in showers ? It’s betwen this hotel and the Lowes hotel which is better choice ?"
2058,Nobu Miami,DIERLA,Arizona,Jul 2018,27,,"My husband and I are planning a week stay in Miami Beach and we are looking for a hotel where we can really relax with great pool and beach, not so loud and crowded. I will be 7 months pregnant so we are really looking into relaxing and eating well. Would you recommend this hotel for that?"
2059,Nobu Miami,Aaron R,,Jun 2018,,,I have an ocean view... Should I request a high floor or lower floor?
2060,Nobu Miami,Aaron R,,Jun 2018,,,"Thinking about the all-inclusive at Nobu... we're going for a couples vacation (in our mid 30s), 1st time to Miami Beach, 3-4 nights. Do you think it's a good option, or save the money and have the freedom?"
2061,Nobu Miami,Natalie V,"Toronto, Canada",May 2018,7,2,"As a “+VIP Access” hotel on Expedia, has anyone received any “exclusive amenities” by booking through Expedia as a gold member?"
2062,Nobu Miami,ehdionne,"Thorold, Canada",Apr 2018,12,5,Is there a shuttle bus available from Miami airport to the hotel?
2063,Nobu Miami,ehdionne,"Thorold, Canada",Apr 2018,12,5,Is there a shuttle bus available from Miami airport to the hotel?
2064,Nobu Miami,nybls,ny,Nov 2017,24,15,were all the pools open? was malibu farm open? i had heard they were waiting on permits
2065,Nobu Miami,Matias Sebastia... E,,Sep 2017,4,,"Hi! does the hotel have parking? how much it cost per day? another question, I'd like to receive several packages from purchases in On-line stores such as amazon, ebay, and need to know if you will store them until I arrive to the hotel, I'm from Argentina."
2066,Nobu Miami,Samantha V,,Jul 2017,,,What is included in the all inclusive deal?
2067,Nobu Miami,sapphirehg45,New York,Jul 2017,113,18,Is the new Nobu pool only accessible to guests staying in the Nobu portion of the hotel; not for guests in regular Eden Roc part of hotel?
2068,Nobu Miami,areuready,"cupertino, ca",Jun 2017,49,57,"Hi, when will the Nobu pool be open? I was told that they are waiting for either a permit or inspection. Is there an approximate opening date?"
2069,Nobu Miami,Vanessa H,,May 2017,,,hi is the outdoor pool heated or at least warm?
2070,Nobu Miami,Cademario,Switzerland,Apr 2017,17,6,"Hi, i would like to know if the hotel is suitable for a family with 2 kids , 2 and 4 years old. thanks"
2071,Nobu Miami,Amy T,"Alexandria, Louisiana",Mar 2017,4,2,Hello! We want to travel with our 1 year old. We're wondering if your hotel offers infant cribs? Thanks!
2072,Nobu Miami,m0untaint0climb,"Boston, Massachusetts",Feb 2017,2,,what are the daily parking fees for the hotel
2073,Nobu Miami,Steady310,Los Angeles,Feb 2017,13,,"What is the beach like by way of access, facilities, etc?"
2074,Nobu Miami,Silver1881,"London, United Kingdom",Dec 2016,72,144,I would like to know if the hotel is kid friendly? I have a year old and a 5 month old baby. Can kids use the pools as well?
2075,Nobu Miami,nataliapearson,"Old Greenwich, Connecticut",Dec 2016,,,Is Nobu pool open yet? If not then what pool do you use?
2076,Nobu Miami,Maravillaa,"Bergamo, Italy",Sep 2019,2,4,Are beach beds included in the price of the stay?
2077,Nobu Miami,CaroSantaCatarina,"Joinville, SC",Jan 2019,8,74,Bom dia! Os quartos possuem microondas? Tenho bebe e preciso esterelizar mamadeiras etc. obrigada
2078,Nobu Miami,Ivett T,"Buga, Colombia",Sep 2018,,,"El hotel cuenta con servicio de cunas. Llevo a mi bebé y la necesito. Cuentan con microondas, necesito esterilizar los teteros. Gracias"
2079,Nobu Miami,Julian Vinzenz K,"Berlin, Germany",May 2018,50,2,Is there a differential in service depending on the part of the hotel you are booking(Nobu vs. Eden roc) ? Or is it just about the room layout ?
2080,Nobu Miami,Julian Vinzenz K,"Berlin, Germany",May 2018,50,2,Is there a differential in service depending on the part of the hotel you are booking(Nobu vs. Eden roc) ? Or is it just about the room layout ?
2081,Nobu Miami,Ronald Gaston,,May 2018,51,20,Hi. Does the hotel have a private beach and beach service?
2082,Nobu Miami,Ronald Gaston,,Nov 2017,51,20,"Hi. I have a question, is this hotel for young people or couples? in my case I'm 23 and I travel alone. Thanks"
2083,Nobu Miami,Ana Cristina M,"Santos, SP",Sep 2017,64,50,"Gostaria de saber se o Nobu e o Eden Roc estão no mesmo endereço,qual é a diferença entre os dois?"
2084,Nobu Miami,Ana Cristina M,"Santos, SP",Sep 2017,64,50,"Oi Flávia! Eu gostaria de saber se o Hotel Nobu fica no mesmo prédio que o Eden Roc. Pelo endereço,estou vendo que é o mesmo. Eu já fiquei uma vez no Eden Roc, e gostaria de saber se o Nobu é mais sofisticado, se você me indicaria ficar no Nobu ao invés do Eden Roc. Obrigada!"
2085,Nobu Miami,Andres,"Amsterdam, The Netherlands",Jul 2017,551,140,Dear fellow travellers. I'm planning to have a family holiday from Aug 22 this year. How is the weather in this period as it is hurricane season. So would you be able to go to the beach. And does the Nobu Hotel also have a kid's club? Thanks!
2086,Nobu Miami,Andrea M,,May 2017,4,1,Hola disponen de algún área donde poder tomar café y fumar un cigarro? Muchas gracias
2087,Oceanside Hotel,Kerwin,"Atascadero, California",Apr 2021,,,Direct phone number please
2088,Oceanside Hotel,Wendy A,,Feb 2021,,,Any idea how much an uber or taxi is to this hotel from Miami International?
2089,Oceanside Hotel,Trinidadgirl,anywhere I wanna be,Aug 2019,31,12,Is parking available at this hotel?
2090,Oceanside Hotel,Rhonda C,Maryland,Aug 2018,9,12,"I wanted to ask about parking, we decided to rent a car so we can drive around. any suggestions on parking and the rates."
2091,Oceanside Hotel,Relonda S,,Jan 2018,16,4,Hello are there any shuttle services from Fort Lauderdale airport?
2092,Oceanside Hotel,Mags R,Ireland,Jun 2017,2,2,Can u check in if you are 20year old
2093,Oceanside Hotel,Pernencia J,"Raleigh, North Carolina",Jun 2017,,,Is this hotel located on the strip or close to it??
2094,Oceanside Hotel,Brooke,"Charlottesville, Virginia",May 2017,2,1,"Hi, Is there a breakfast included or not? Also, did they provide towels and an umbrella and chair for the beach? Thank you"
2095,Oceanside Hotel,BA Hart,,Feb 2017,4,1,You are directly on the beach? What are your requirements for dogs?
2096,Oceanside Hotel,David H,"Williamsburg, Virginia",Jan 2017,54,19,Is this also called Park Royal?
2097,Oceanside Hotel,211brendat,,Nov 2016,6,2,"Does this hotel have a shuttle to and from MIA? Also, does it have a shuttle to the Port of Miami?"
2098,Oceanside Hotel,liesaa,"Mountain Brook, Alabama",Jul 2016,33,11,"So I read all the reviews and was ready to book this hotel. I just had a few questions so I called the hotel directly. The lady who answered the phone was nice, but she said I must book online only, and they don't book over the phone. Ok, so that's fine, I'll do that. However, it occurred to me to ask about the valet parking and confirm that it is free, since so many reviews on Tripadvisor mentioned that it was, indeed, a free service (tipping excluded, of course). I was told that it was NOT free, that it was $40 something, and it had never been free. What the heck? She also said the public parking lot close by charges $1 an hour. Can someone please shed some light on this information? Why is everyone reviewing about free valet and they're saying it's not. I would like to hear from someone FROM THE HOTEL about this, as well. Thanks to all!"
2099,Oceanside Hotel,liesaa,"Mountain Brook, Alabama",Jul 2016,33,11,"Hi there! I am interested in more information on this hotel. I read that you offer free transport from MIA. We have a late arriving domestic flight (9:30pm on a Wednesday) and were wondering if you picked up at that time. We may decide to get a rental car, and if so, were wondering how much we should expect to pay for parking, both valet at the hotel or nearby public parking. Thank you!"
2100,Oceanside Hotel,Tamara S,,Jun 2016,,,Is the hotel walking distance to south beach?
2101,Oceanside Hotel,Kristy M,"Henderson, Nevada",Jun 2016,1,1,"How far is the beach for here, is it within walking distance? Thanks"
2102,Oceanside Hotel,csqesq,"Columbus, Ohio",Jun 2016,45,18,"This mentions a pool, but I don't see one in the pictures. What is it like?"
2103,Oceanside Hotel,r3dc4r,Gibraltar,Jun 2016,,,Is there parking available ?
2104,Oceanside Hotel,Richard G,Trinidad and Tobago,May 2016,3,,Do you offer all-inclusive? Or do we need to dine out?
2105,Oceanside Hotel,nikki,d,May 2016,5,2,Does this hotel have beach chairs and umbrellas on the beach?
2106,Oceanside Hotel,Marcio Wolff,"Sao Paulo, SP",Mar 2019,2,,"Tem estacionamento? Se tiver, teria algum custo adicional para utiliza-lo?"
2107,Oceanside Hotel,Federico C,"Buenos Aires, Argentina",Nov 2018,2,2,"Hola voy a hospedarme solo 1 noche en hotel porque estoy de pasada y en auto, el hotel no tiene parking, alguien puede informarme si hay alguno cerca, y cuanto cobran, gracias"
2108,Oceanside Hotel,Alejandra Maria V,,Aug 2018,1,,"Una tía estuvo hospedada en este hotel en el mes de julio, le pidieron depósito pero no le devolvieron su dinero una vez se retiró del hotel, le pidieron 100 dólares, como podemos reclamarlos?"
