id,hotel_name,user,city,date,contrib,help_votes,question
613,"Royalton CHIC Cancun, An Autograph Collection All-Inclusive Resort - Adults Only",Natasha M,,Mar 2022,,,"Canadians here who just booked this resort for their honeymoon trip! We booked a normal room and are planning on upgrading to the Diamond Club upon arrival but we are wondering what the costs are now for upgrading at check in? Does this upgrade include a room upgrade as well? Also, I have not been able to find any info on honeymoon packages, are these available at the RCC?"
614,"Royalton CHIC Cancun, An Autograph Collection All-Inclusive Resort - Adults Only",Carly C,,Mar 2022,11,,How much is it for a diamond club upgrade?
615,"Royalton CHIC Cancun, An Autograph Collection All-Inclusive Resort - Adults Only",londondave,"Tilbury, United Kingdom",Mar 2022,280,64,We been told we have Junior suite sea view corner room with one king size bed on 12 th floor does this have Wraparound balcony so you get view of sea and the lagoon ? As I read somewhere the corner rooms do ?
616,"Royalton CHIC Cancun, An Autograph Collection All-Inclusive Resort - Adults Only",Kat C,"Lake Hopatcong, New Jersey",Mar 2022,49,77,"Hi, how soon ahead of arrival date we can pre check in/pick our room online and how do we do it, thanks."
617,"Royalton CHIC Cancun, An Autograph Collection All-Inclusive Resort - Adults Only",Samantha T,,Mar 2022,5,,"Hi, I was just enquiring about mask wearing. Me and my partner are exempt and did not want to be constantly asked to wear a mask. I do not want to spend all this money to be wearing a mask against my will for 10 days. Would you mind clarifying this for me please. Thank you Sam"
618,"Royalton CHIC Cancun, An Autograph Collection All-Inclusive Resort - Adults Only",TraceyPhoenix,"Phoenix, Arizona",Mar 2022,198,186,"Our first time to Cancun as well as our first time to experience an all-inclusive experience. Looking to understand the overall tipping etiquette, I.e., who and how much? We assume peso’s are preferred over US? Thank you kindly for your wisdom and experience."
619,"Royalton CHIC Cancun, An Autograph Collection All-Inclusive Resort - Adults Only",Aziza A,,Mar 2022,19,,"A friend and I are headed to Cancun end of March, and looking for: 1. Great beach to spend the day on, and 2. Great food. We’d love all inclusive but know from experience great food and all inclusive are oxymorons. Which Marriott property best meets our needs? Thanks!"
620,"Royalton CHIC Cancun, An Autograph Collection All-Inclusive Resort - Adults Only",Darron5372,"Leicester, United Kingdom",Mar 2022,15,10,"We are travelling from the UK as a family of 4 to celebrate a 50th birthday, how much does the diamond club upgrade cost per room & is it worth the cost?"
621,"Royalton CHIC Cancun, An Autograph Collection All-Inclusive Resort - Adults Only",karen h,"Birmingham, United Kingdom",Feb 2022,134,53,Please advise where masks need to be worn
622,"Royalton CHIC Cancun, An Autograph Collection All-Inclusive Resort - Adults Only",Mishee2000,"Toronto, Canada",Feb 2022,5,3,"Also wondering the theme nights...I understand there is a White Night, is there also a Neon Night?"
623,"Royalton CHIC Cancun, An Autograph Collection All-Inclusive Resort - Adults Only",Mishee2000,"Toronto, Canada",Feb 2022,5,3,"Hi, just wondering if the pink party is in the day or evening? Thanks!"
624,"Royalton CHIC Cancun, An Autograph Collection All-Inclusive Resort - Adults Only",TheDevines,gillingham,Feb 2022,41,21,What beers are available? Thanks
625,"Royalton CHIC Cancun, An Autograph Collection All-Inclusive Resort - Adults Only",roxie144,"Mentor, Ohio",Feb 2022,251,64,"All booked for a trip in March, but getting nervous as you can never reach the hotel for questions. Hoping some of you can help What is the cost for the chef's table? Cost of spa services? Can I book ahead, we did upgrade to Diamond. Cost and availability of rapid test as well as quarentined cost if it happens to be positive Please tell me that the inability to reach the hotel by phone, social media, or here isn't an indication of the service once there"
626,Le Blanc Spa Resort Cancun,jvigg125,Bridgeport,Today,13,1,Is there a shuttle to take people from the airport to this resort? I can't find anything online and I just spent almost an hour on hold and no one could give me information. I haven't even started my trip and already this place gets 0 stars.
627,Le Blanc Spa Resort Cancun,Lisa S,,Jul 5,,,Can anyone tell me what is the scent they use in the lobbies and throughout the resort and can I purchase it? I also would like to know what aroma they use on their welcome towels too. Please help : )
628,Le Blanc Spa Resort Cancun,Chelsea,,Jun 2022,69,2,Is this an adults only hotel?
629,Le Blanc Spa Resort Cancun,Lena D,,Jun 2022,,,Does the hotel have entertainment? Is there music by the pool?
630,Le Blanc Spa Resort Cancun,Eileen Z,,May 2022,,,How is the alcohol here? Do they offer good alcohol or is it all watered down.
631,Le Blanc Spa Resort Cancun,RobertMerritt15,"Dallas, Texas",May 2022,2,,Are all inclusive passes available for someone who is NOT staying at the property? Thank you!
632,Le Blanc Spa Resort Cancun,Kristine P,"Mount Juliet, Tennessee",May 2022,8,5,Is there a ramp or elevator for someone handicapped (has a sccoter) to access the beach?
633,Le Blanc Spa Resort Cancun,Natalie L,,Apr 2022,1,,"My husband and I are not big ""fancy food"" people. We want to have one too many beverages and enjoy some marinara sauce. Is this not the place for us?"
634,Le Blanc Spa Resort Cancun,lovetravelfromascot,,Apr 2022,5,1,"Hello, im just wondering what non alcoholic drinks you provide, for example do you provide zero beer? Thank you"
635,Le Blanc Spa Resort Cancun,Goalie858,"Burlington, Massachusetts",Apr 2022,26,4,"Are masks required anywhere? And if so, does anyone actually care if you wear them? I want to never wear one again."
636,Le Blanc Spa Resort Cancun,jerseygirl31,New Jersey,Apr 2022,1,8,How is the sargassum (seaweed) here now?
637,Le Blanc Spa Resort Cancun,jerseygirl31,New Jersey,Apr 2022,1,8,How is the sargassum (seaweed) here now?
638,Le Blanc Spa Resort Cancun,Joey H,,Apr 2022,,,What are the premium bourbons and scotches offered at the resort? Are they at all the bars?
639,Le Blanc Spa Resort Cancun,TBalthrop,,Mar 2022,52,53,"Hi there! We’ll be visiting Le Blanc this weekend and was wondering opinions in transportation from the airport to the resort. The concierge has given be two options: a private transfer at $84 one-way or “collective” transportation at $52 for round trip. With such a big price difference, I’d thought I’d ask for opinions! Thank you!"
640,Le Blanc Spa Resort Cancun,Cindy430,"Bethpage, New York",Mar 2022,285,89,"Hi again, How far in advance can you make your dinner reservations? Are there theme nights or parties on certain nights of the week. Thank you for all your help."
641,Le Blanc Spa Resort Cancun,Cindy430,"Bethpage, New York",Mar 2022,285,89,"Hola, I'm considering booking your hotel for my June vacation celebrating our 27 year anniversary. Do you provide COVID test for return back New York? Are buffets open? Any additional perks if you book the Govern Suite. Thank you for your help, Cindy"
642,Le Blanc Spa Resort Cancun,Kariz S,,Mar 2022,,,Is your adults only resort 18+?
643,Le Blanc Spa Resort Cancun,mcguigancatherine,"Milton Keynes, United Kingdom",Mar 2022,172,123,I am thinking of exchanging my timeshare week as a solo guest with interval international how much is the all inclusive price please
644,Le Blanc Spa Resort Cancun,jonpiper,"Manchester, United Kingdom",Feb 2022,29,46,Do the restaurants require a reservation before arrival or are they easy to book?
645,Le Blanc Spa Resort Cancun,jonpiper,"Manchester, United Kingdom",Feb 2022,29,46,Does AI include room service or is that an extra cost.
646,Le Blanc Spa Resort Cancun,Robert G,Bradenton,Feb 2022,6,2,I see it says free breakfast in your advertisement.Is all meals free including ones that require reservation?
647,Le Blanc Spa Resort Cancun,Josephine,"Sydney, Australia",Feb 2022,17,31,Hi does your hotel offer shisha ? By the pool?
648,Le Blanc Spa Resort Cancun,Ravneet S,"Bradford, United Kingdom",Jan 2022,16,1,"Hi I would love a list of the spa services with prices as I am looking to pre book some treatments before my stay, but I cannot seem to find the prices for the spa treatments anywhere. Please can someone advise Thanks"
649,Le Blanc Spa Resort Cancun,Wilfredo R,"Fajardo, Puerto Rico",Jan 2022,11,,It s not clear if this hotel is an ALL-INCLUSIVE … ; Is it ?
650,Le Blanc Spa Resort Cancun,3or4,"FTC, colorado",Jan 2022,171,20,Could someone tell me the AI daily rate for for someone staying here on a timeshare trade? Thanks
651,Le Blanc Spa Resort Cancun,Amanda C,,Dec 2021,,,"Is the spa services included in the package? Also. Does hotel offer a shuttle service from the airport to hotel ? If you don’t, could you recommend a good shuttle service to book online from the states. ?"
652,Le Blanc Spa Resort Cancun,Kurtis M,,Dec 2021,,,Are there any areas in the resort that you can smoke a cigar? Does the resort sell cigars?
653,Le Blanc Spa Resort Cancun,wendyjp312,"Valparaiso, Indiana",Nov 2021,4,1,Does anyone know how to contact the General Manager Janai Valdez? I have tried several emails and have been getting no where
654,Le Blanc Spa Resort Cancun,NomadFS,"Round Rock, Texas",Nov 2021,1,,"Hello. Did all le blanc spa and resort get rid of their resort credits per nights stay? We’ve been going to both Cancun and Cabo locations every year but we noticed this time, we couldn’t find any resort credit information in y’all’s website. Please advise. Thank you for your help."
655,Le Blanc Spa Resort Cancun,NomadFS,"Round Rock, Texas",Nov 2021,1,,"Hello. Did all le blab spa and resort get rid of their resort credits per nights stay? We’ve been going to both Cancun and Cabo locations every year but we noticed this time, we couldn’t find any resort credit information in y’all’s website. Please advise. Thank you for your help."
656,Le Blanc Spa Resort Cancun,holababa,"Oakville, Canada",Nov 2021,85,256,"Reviews are great relating to food and serviice, but little mention of evening entertainment. What can we expect after dinner when the sun goes down?"
657,Le Blanc Spa Resort Cancun,FellowTraveler116819,,Nov 2021,,,"Are green fees included at local golf courses? If so, which ones?"
658,Le Blanc Spa Resort Cancun,FellowTraveler116819,,Nov 2021,,,Will the weather be warm enough at the end of December? We are thinking of coming 12/26 or so.
659,Le Blanc Spa Resort Cancun,Kurtis M,,Nov 2021,,,Hello - I will be staying there in December: -Is wine included in the all inclusive? -Are all of the restaurants included in all inclusive? -Do you need dinner reservations? -Do you need spa reservations?
660,Le Blanc Spa Resort Cancun,Anon-Beds,"Bedfordshire, England",Nov 2021,38,38,Hi looking to book for March 2022. Having looked at the rooms there doesn’t seem to be much room for hanging clothes or draw space . I never travel light and would be looking to book for 10 nights! Can you confirm that there is sufficient hanging space in all the rooms .
661,Le Blanc Spa Resort Cancun,Monica H,,Oct 2021,,,What is the difference between the Deluxe Oceanview and the Royal Deluxe ocean view rooms?
662,Le Blanc Spa Resort Cancun,Andrew A,,Oct 2021,,,Good Morning. I've seen several reviews that indicate if you do not have a room number you can't eat or drink until one is assigned. Our arrival flight is 11:50am local time. We would likely get to the resort before check in time. Are we allowed to eat or drink or use the amenities? Even book restaurant or spa reservations?
663,Le Blanc Spa Resort Cancun,ywgtravellers,"Winnipeg, Canada",Oct 2021,45,127,Does Le Blanc Cancun provide free PCR testing onsite for guests returning to Canada?
664,Le Blanc Spa Resort Cancun,Harell,"Las Vegas, Nevada",Oct 2021,116,61,"Hello, I’m a vegetarian and I’m having a hard time understanding if my options are limited. I asked for the menu ftt egg on the hotel and was told the app can provide th menus but when I look I don’t see many vegetarian options. As anyone been at La Blanc recently and can shed some light on the matter? I would really appreciate it."
665,Le Blanc Spa Resort Cancun,Ryan V,"Mesa, Arizona",Oct 2021,40,46,Is there a golf course on the grounds or near by? If so what is the name of the course and average price of green fees?
666,Le Blanc Spa Resort Cancun,Ryan V,"Mesa, Arizona",Oct 2021,40,46,Are the meals.mostly buffets or made to order? How many different restaurants are there and types of food?
667,Le Blanc Spa Resort Cancun,F D,,Sep 2021,15,15,Is it true the rooms don't have balconies? Which category does have balconies?
668,Le Blanc Spa Resort Cancun,Harell,"Las Vegas, Nevada",Sep 2021,116,61,"We are planning on visiting in Nov 2021 but are debating between Secrets Maromma and Le Blanc at this point. Our main concern is not being able to use the pool in Nov if it is not heated. I am seeing so many different answers about this, can anyone advise if the pools are heated in November at the Le Blanc? I need to know for sure as this will be the deciding factor for us. Thank you. 12 minutes ago"
669,Le Blanc Spa Resort Cancun,Alex A,"Boston, Massachusetts",Aug 2021,2,1,Is the pool bar open?
